ano;UF;escolaridade;escolaridade_adj;horas_trabalhadas;faixa_horas_trabalhadas;renda_bruta;se
2024;32;5;Ensino Médio;5;49 Horas +;4088,589204367590;4,40185005468513e+02
2024;33;5;Ensino Médio;5;49 Horas +;3227,744413970992;1,97165562017282e+02
2024;35;5;Ensino Médio;5;49 Horas +;3527,594226202532;1,52216399587684e+02
2024;41;5;Ensino Médio;5;49 Horas +;3904,090963520383;2,15453350141866e+02
2024;42;5;Ensino Médio;5;49 Horas +;4139,503642494023;2,55113564903729e+02
2024;43;5;Ensino Médio;5;49 Horas +;3768,956836437091;2,31323127566887e+02
2024;50;5;Ensino Médio;5;49 Horas +;3817,884615274023;3,05229476280663e+02
2024;51;5;Ensino Médio;5;49 Horas +;4210,871535885300;4,08829811655781e+02
2024;52;5;Ensino Médio;5;49 Horas +;4185,013218778990;3,60570620703131e+02
2024;53;5;Ensino Médio;5;49 Horas +;4790,678269680894;7,02280106774340e+02
2024;11;6;Ensino Superior;5;49 Horas +;4341,980338531627;1,70245825085450e+03
2024;12;6;Ensino Superior;5;49 Horas +;10000,000000000000;1,28944740028298e-13
2024;13;6;Ensino Superior;5;49 Horas +;3572,239632986159;9,96443530495451e+02
2024;14;6;Ensino Superior;5;49 Horas +;2185,035710447377;3,00318467938397e+02
2024;15;6;Ensino Superior;5;49 Horas +;2527,859916103529;6,67575909997524e+02
2024;16;6;Ensino Superior;5;49 Horas +;2282,992004504811;6,41571621235405e+02
2024;17;6;Ensino Superior;5;49 Horas +;3332,436190829672;2,86005544064565e+02
2024;21;6;Ensino Superior;5;49 Horas +;10168,736741690207;7,00378537924714e+03
2024;22;6;Ensino Superior;5;49 Horas +;3025,580165020929;5,27632959556511e+02
2024;23;6;Ensino Superior;5;49 Horas +;3360,219017683438;7,33458064874970e+02
2024;24;6;Ensino Superior;5;49 Horas +;4952,002696672756;1,82789432301788e+03
2024;25;6;Ensino Superior;5;49 Horas +;3359,070409244067;7,61517768226359e+02
2024;26;6;Ensino Superior;5;49 Horas +;5154,285961836091;1,11608501395293e+03
2024;27;6;Ensino Superior;5;49 Horas +;5844,571770302451;2,85375710526118e+03
2024;28;6;Ensino Superior;5;49 Horas +;3500,377990539746;6,81384363498302e+02
2024;29;6;Ensino Superior;5;49 Horas +;2192,526806510652;3,11605581285217e+02
2024;31;6;Ensino Superior;5;49 Horas +;5248,322224093516;1,05650502616080e+03
2024;32;6;Ensino Superior;5;49 Horas +;8385,472540223960;3,19157135345264e+03
2024;33;6;Ensino Superior;5;49 Horas +;4009,908460022376;4,31024710474721e+02
2024;35;6;Ensino Superior;5;49 Horas +;5370,843796197494;1,32534002662333e+03
2024;41;6;Ensino Superior;5;49 Horas +;5582,967971307368;7,80551862478108e+02
2024;42;6;Ensino Superior;5;49 Horas +;4250,351499404095;6,50098374417129e+02
2024;43;6;Ensino Superior;5;49 Horas +;4680,437351254060;4,31118615991750e+02
2024;50;6;Ensino Superior;5;49 Horas +;4179,743742691822;7,28891344408570e+02
2024;51;6;Ensino Superior;5;49 Horas +;4670,320337884353;6,79681387264572e+02
2024;52;6;Ensino Superior;5;49 Horas +;3884,863763853512;6,04117101522974e+02
2024;53;6;Ensino Superior;5;49 Horas +;6334,840526281475;1,51809297272107e+03
2024;11;7;Ensino Superior;5;49 Horas +;8355,054238490757;2,33281527838386e+03
2024;12;7;Ensino Superior;5;49 Horas +;8090,088641441157;1,48808358133523e+03
2024;13;7;Ensino Superior;5;49 Horas +;9730,616091040712;1,94438942302246e+03
2024;14;7;Ensino Superior;5;49 Horas +;7481,762925839853;1,48965558778261e+03
2024;15;7;Ensino Superior;5;49 Horas +;7354,889867054815;8,74492536756051e+02
2024;16;7;Ensino Superior;5;49 Horas +;6988,758857338341;1,53928956234185e+03
2024;17;7;Ensino Superior;5;49 Horas +;5879,335039482800;6,78992382332233e+02
2024;21;7;Ensino Superior;5;49 Horas +;5505,824433719678;7,14594779849392e+02
2024;22;7;Ensino Superior;5;49 Horas +;5645,343063683588;1,15227615287038e+03
2024;23;7;Ensino Superior;5;49 Horas +;6551,176406317449;9,14435943995426e+02
2024;24;7;Ensino Superior;5;49 Horas +;6718,333724600941;1,04945496039864e+03
2024;25;7;Ensino Superior;5;49 Horas +;6995,222754038166;1,29336887136763e+03
2024;26;7;Ensino Superior;5;49 Horas +;7915,520044117656;1,03384906317672e+03
2024;27;7;Ensino Superior;5;49 Horas +;6923,198984557528;8,33270221697345e+02
2024;28;7;Ensino Superior;5;49 Horas +;5309,522416093908;8,84657183705403e+02
2024;29;7;Ensino Superior;5;49 Horas +;5892,217379430354;8,18913399420890e+02
2024;31;7;Ensino Superior;5;49 Horas +;6532,539295694581;4,78668398753076e+02
2024;32;7;Ensino Superior;5;49 Horas +;8153,326254710361;8,40251949266957e+02
2024;33;7;Ensino Superior;5;49 Horas +;9422,974645478620;5,70554322610608e+02
2024;35;7;Ensino Superior;5;49 Horas +;10685,153358720583;9,02341528067529e+02
2024;41;7;Ensino Superior;5;49 Horas +;9084,379421602071;7,19765965758906e+02
2024;42;7;Ensino Superior;5;49 Horas +;8662,644609119874;5,78129142395817e+02
2024;43;7;Ensino Superior;5;49 Horas +;9408,263040924812;7,33543207690897e+02
2024;50;7;Ensino Superior;5;49 Horas +;7941,139963741283;7,69770535153321e+02
2024;51;7;Ensino Superior;5;49 Horas +;6968,468660233773;4,65497790533626e+02
2024;52;7;Ensino Superior;5;49 Horas +;8687,338282607594;1,12005070750610e+03
2024;53;7;Ensino Superior;5;49 Horas +;9257,903891163189;1,36725918799039e+03
2023;11;1;Sem Instrução Formal;1;Até 14 Horas;1034,911834428396;2,01343601826049e+02
2023;12;1;Sem Instrução Formal;1;Até 14 Horas;487,395608047170;2,85684966538359e+02
2023;13;1;Sem Instrução Formal;1;Até 14 Horas;436,280003210888;1,54620087915678e+02
2023;14;1;Sem Instrução Formal;1;Até 14 Horas;200,000000000000;4,50514381319239e-15
2023;15;1;Sem Instrução Formal;1;Até 14 Horas;390,917877197205;6,12360202517615e+01
2023;16;1;Sem Instrução Formal;1;Até 14 Horas;803,991930447577;1,85563450651386e+02
2023;17;1;Sem Instrução Formal;1;Até 14 Horas;493,165496015851;2,66556606428488e+02
2023;21;1;Sem Instrução Formal;1;Até 14 Horas;498,509026350787;1,18222757066629e+02
2023;22;1;Sem Instrução Formal;1;Até 14 Horas;470,334701900095;1,45452181754975e+02
2023;23;1;Sem Instrução Formal;1;Até 14 Horas;258,556478438947;4,61211691169317e+01
2023;24;1;Sem Instrução Formal;1;Até 14 Horas;402,786961539272;6,79845668692488e+01
2023;25;1;Sem Instrução Formal;1;Até 14 Horas;234,288723702860;5,38449898079627e+01
2023;26;1;Sem Instrução Formal;1;Até 14 Horas;874,195324878824;2,73911726193726e+02
2023;27;1;Sem Instrução Formal;1;Até 14 Horas;267,536360143189;6,19453809684568e+01
2023;28;1;Sem Instrução Formal;1;Até 14 Horas;289,966339802354;5,76689957713469e+01
2023;29;1;Sem Instrução Formal;1;Até 14 Horas;400,763086875406;7,95139206611184e+01
2023;31;1;Sem Instrução Formal;1;Até 14 Horas;419,575415370678;1,12972480536854e+02
2023;32;1;Sem Instrução Formal;1;Até 14 Horas;400,000000000000;9,01028762638477e-15
2023;33;1;Sem Instrução Formal;1;Até 14 Horas;481,370600173527;1,64088980121095e+02
2023;35;1;Sem Instrução Formal;1;Até 14 Horas;1454,323129184061;3,16294557029880e+02
2023;41;1;Sem Instrução Formal;1;Até 14 Horas;632,530780624216;1,03133685394845e+02
2023;42;1;Sem Instrução Formal;1;Até 14 Horas;1430,568979532135;2,60305390341426e+02
2023;43;1;Sem Instrução Formal;1;Até 14 Horas;1751,487851405717;1,35755367305856e+03
2023;50;1;Sem Instrução Formal;1;Até 14 Horas;385,348442861027;1,04553314204212e+02
2023;51;1;Sem Instrução Formal;1;Até 14 Horas;320,978945709929;6,03466993628022e+01
2023;52;1;Sem Instrução Formal;1;Até 14 Horas;872,452253343281;3,94795150152505e+02
2023;53;1;Sem Instrução Formal;1;Até 14 Horas;1581,480373637759;1,14511229813457e+03
2023;11;2;Ensino Fundamental;1;Até 14 Horas;1099,371093756643;3,47715688024287e+02
2023;12;2;Ensino Fundamental;1;Até 14 Horas;935,133817131231;3,85596369807286e+02
2023;13;2;Ensino Fundamental;1;Até 14 Horas;376,675495285412;8,08303206813820e+01
2023;14;2;Ensino Fundamental;1;Até 14 Horas;508,660540608756;1,86325780135576e+02
2023;15;2;Ensino Fundamental;1;Até 14 Horas;420,292252625651;5,42968638969755e+01
2023;16;2;Ensino Fundamental;1;Até 14 Horas;773,441172365212;2,54828515932955e+02
2023;17;2;Ensino Fundamental;1;Até 14 Horas;427,907081359720;9,83293851738079e+01
2023;21;2;Ensino Fundamental;1;Até 14 Horas;361,723480379082;3,69759611025192e+01
2023;22;2;Ensino Fundamental;1;Até 14 Horas;304,042980511651;2,20612588339701e+01
2023;23;2;Ensino Fundamental;1;Até 14 Horas;286,351698893714;2,97719938619120e+01
2023;24;2;Ensino Fundamental;1;Até 14 Horas;417,733765435663;5,46899169858824e+01
2023;25;2;Ensino Fundamental;1;Até 14 Horas;344,315328231452;4,81694116393322e+01
2023;26;2;Ensino Fundamental;1;Até 14 Horas;369,453678900024;4,43193332843259e+01
2023;27;2;Ensino Fundamental;1;Até 14 Horas;435,676899750138;4,10131986874282e+01
2023;28;2;Ensino Fundamental;1;Até 14 Horas;466,146920131760;1,42040410125381e+02
2023;29;2;Ensino Fundamental;1;Até 14 Horas;378,612406116262;5,89115770869941e+01
2023;31;2;Ensino Fundamental;1;Até 14 Horas;588,907299639339;5,52366216976376e+01
2023;32;2;Ensino Fundamental;1;Até 14 Horas;521,477210032246;7,32911903225896e+01
2023;33;2;Ensino Fundamental;1;Até 14 Horas;660,750976594168;7,53158617240653e+01
2023;35;2;Ensino Fundamental;1;Até 14 Horas;665,463910886205;5,32585605431539e+01
2023;41;2;Ensino Fundamental;1;Até 14 Horas;718,693981041229;1,10493180319210e+02
2023;42;2;Ensino Fundamental;1;Até 14 Horas;974,790802684449;1,69502067693891e+02
2023;43;2;Ensino Fundamental;1;Até 14 Horas;663,206589081955;7,28350139137958e+01
2023;50;2;Ensino Fundamental;1;Até 14 Horas;655,817855548330;1,11797057013166e+02
2023;51;2;Ensino Fundamental;1;Até 14 Horas;1170,524769349772;2,11390439816952e+02
2023;52;2;Ensino Fundamental;1;Até 14 Horas;667,720979432587;1,05113836222663e+02
2023;53;2;Ensino Fundamental;1;Até 14 Horas;533,895581162515;5,75125055698921e+01
2023;11;3;Ensino Fundamental;1;Até 14 Horas;3229,667909805786;2,45516511891301e+03
2023;12;3;Ensino Fundamental;1;Até 14 Horas;801,000000000000;8,05904625176863e-15
2023;13;3;Ensino Fundamental;1;Até 14 Horas;357,425534260737;7,85205101238214e+01
2023;14;3;Ensino Fundamental;1;Até 14 Horas;4500,000000000000;6,44723700141491e-14
2023;15;3;Ensino Fundamental;1;Até 14 Horas;337,731311784524;4,39051485738898e+01
2023;16;3;Ensino Fundamental;1;Até 14 Horas;660,000000000000;1,39586775686108e-14
2023;17;3;Ensino Fundamental;1;Até 14 Horas;804,116807589220;1,69886969456193e+02
2023;21;3;Ensino Fundamental;1;Até 14 Horas;367,363905698173;6,53242369115781e+01
2023;22;3;Ensino Fundamental;1;Até 14 Horas;229,480205322078;2,10435654894738e+01
2023;23;3;Ensino Fundamental;1;Até 14 Horas;462,485818191795;6,58942934375573e+01
2023;24;3;Ensino Fundamental;1;Até 14 Horas;144,943455972327;4,39631838739884e+01
2023;25;3;Ensino Fundamental;1;Até 14 Horas;383,765655841763;1,22732489775053e+02
2023;26;3;Ensino Fundamental;1;Até 14 Horas;500,824335442970;1,25246765913193e+02
2023;27;3;Ensino Fundamental;1;Até 14 Horas;504,714594369223;1,12982598617033e+02
2023;28;3;Ensino Fundamental;1;Até 14 Horas;327,637791544845;5,12600972483405e+01
2023;29;3;Ensino Fundamental;1;Até 14 Horas;482,019193921113;1,92841038240900e+02
2023;31;3;Ensino Fundamental;1;Até 14 Horas;820,203884913643;2,28874185118216e+02
2023;32;3;Ensino Fundamental;1;Até 14 Horas;496,939738092561;9,81527867636922e+01
2023;33;3;Ensino Fundamental;1;Até 14 Horas;755,936394514470;1,00373212724274e+02
2023;35;3;Ensino Fundamental;1;Até 14 Horas;1078,614912896058;3,09905193533008e+02
2023;41;3;Ensino Fundamental;1;Até 14 Horas;1326,341909184495;5,71462811946293e+02
2023;42;3;Ensino Fundamental;1;Até 14 Horas;1071,537468834597;2,01472379888587e+02
2023;43;3;Ensino Fundamental;1;Até 14 Horas;732,429924942677;1,09638502112995e+02
2023;50;3;Ensino Fundamental;1;Até 14 Horas;539,993435554311;9,92309059874490e+01
2023;51;3;Ensino Fundamental;1;Até 14 Horas;458,117924351144;1,06221109044077e+02
2023;52;3;Ensino Fundamental;1;Até 14 Horas;796,677428407257;1,71299142116559e+02
2023;53;3;Ensino Fundamental;1;Até 14 Horas;704,447192970160;1,72296794477987e+02
2023;11;4;Ensino Médio;1;Até 14 Horas;2677,505034861930;6,25799434632279e+02
2023;12;4;Ensino Médio;1;Até 14 Horas;677,339733659286;2,81737566269479e+02
2023;13;4;Ensino Médio;1;Até 14 Horas;580,686242428935;2,02981384846143e+02
2023;14;4;Ensino Médio;1;Até 14 Horas;1131,695281607401;4,08813658084827e+02
2023;15;4;Ensino Médio;1;Até 14 Horas;530,490003708673;1,13568267331866e+02
2023;17;4;Ensino Médio;1;Até 14 Horas;364,226550369129;5,02523263097095e+01
2023;21;4;Ensino Médio;1;Até 14 Horas;431,857039644347;9,61079028035497e+01
2023;22;4;Ensino Médio;1;Até 14 Horas;289,851527568464;5,87929067245893e+01
2023;23;4;Ensino Médio;1;Até 14 Horas;361,550579433564;6,05862186052437e+01
2023;24;4;Ensino Médio;1;Até 14 Horas;619,206295932822;2,43987905659486e+02
2023;25;4;Ensino Médio;1;Até 14 Horas;690,082860308874;2,56171580113392e+02
2023;26;4;Ensino Médio;1;Até 14 Horas;522,454725055959;1,42269547154010e+02
2023;27;4;Ensino Médio;1;Até 14 Horas;355,363174715034;7,28007783983482e+01
2023;28;4;Ensino Médio;1;Até 14 Horas;346,827798082887;6,30715183906941e+01
2023;29;4;Ensino Médio;1;Até 14 Horas;421,243708172298;1,02827271322446e+02
2023;31;4;Ensino Médio;1;Até 14 Horas;651,527853705169;8,57534994919964e+01
2023;32;4;Ensino Médio;1;Até 14 Horas;538,281762140929;1,57008839834744e+02
2023;33;4;Ensino Médio;1;Até 14 Horas;720,830953283537;1,35177215029327e+02
2023;35;4;Ensino Médio;1;Até 14 Horas;888,745975219622;2,70727392698600e+02
2023;41;4;Ensino Médio;1;Até 14 Horas;857,817258942184;1,74630787504439e+02
2023;42;4;Ensino Médio;1;Até 14 Horas;1193,001148683391;4,66397951309409e+02
2023;43;4;Ensino Médio;1;Até 14 Horas;997,136005803976;2,14521083380303e+02
2023;50;4;Ensino Médio;1;Até 14 Horas;396,133264705819;8,09127405078979e+01
2023;51;4;Ensino Médio;1;Até 14 Horas;697,854741011573;1,42843435626861e+02
2023;52;4;Ensino Médio;1;Até 14 Horas;2128,533654747888;1,10476070556327e+03
2023;53;4;Ensino Médio;1;Até 14 Horas;690,310349318857;2,33031223170358e+02
2023;11;5;Ensino Médio;1;Até 14 Horas;1621,088095445546;5,85551433401425e+02
2023;12;5;Ensino Médio;1;Até 14 Horas;1078,401809128881;5,17064020199043e+02
2023;13;5;Ensino Médio;1;Até 14 Horas;616,284632518448;1,02708404563196e+02
2023;14;5;Ensino Médio;1;Até 14 Horas;654,420282709993;2,75156394450679e+02
2023;15;5;Ensino Médio;1;Até 14 Horas;520,532221700357;4,74438839279642e+01
2023;16;5;Ensino Médio;1;Até 14 Horas;854,481763117212;3,26148700609699e+02
2023;17;5;Ensino Médio;1;Até 14 Horas;805,513784931506;1,34032576343646e+02
2023;21;5;Ensino Médio;1;Até 14 Horas;674,088940964152;9,17965886221984e+01
2023;22;5;Ensino Médio;1;Até 14 Horas;459,470155071703;7,77632755120738e+01
2023;23;5;Ensino Médio;1;Até 14 Horas;475,750725601519;8,94753552180858e+01
2023;24;5;Ensino Médio;1;Até 14 Horas;706,714649837133;1,50992660222943e+02
2023;25;5;Ensino Médio;1;Até 14 Horas;485,780495105234;8,81610232560611e+01
2023;26;5;Ensino Médio;1;Até 14 Horas;506,549225882982;6,41786098414683e+01
2023;27;5;Ensino Médio;1;Até 14 Horas;570,367485001843;8,54749787509321e+01
2023;28;5;Ensino Médio;1;Até 14 Horas;511,407151259918;8,12696613167942e+01
2023;29;5;Ensino Médio;1;Até 14 Horas;524,492228970057;7,34945129588193e+01
2023;31;5;Ensino Médio;1;Até 14 Horas;797,179437981668;1,22299075291808e+02
2023;32;5;Ensino Médio;1;Até 14 Horas;1995,832421164127;1,15178375937308e+03
2023;33;5;Ensino Médio;1;Até 14 Horas;1426,832216923353;3,72651977862874e+02
2023;35;5;Ensino Médio;1;Até 14 Horas;1381,960389784721;2,03452439590534e+02
2023;41;5;Ensino Médio;1;Até 14 Horas;1186,242507896782;2,09216597041180e+02
2023;42;5;Ensino Médio;1;Até 14 Horas;1991,730577744256;3,24436904547372e+02
2023;43;5;Ensino Médio;1;Até 14 Horas;794,702920664199;1,10319877266477e+02
2023;50;5;Ensino Médio;1;Até 14 Horas;856,689606975316;2,11391310155820e+02
2023;51;5;Ensino Médio;1;Até 14 Horas;1264,075306443802;2,27710713891959e+02
2023;52;5;Ensino Médio;1;Até 14 Horas;1651,165542437837;4,47833524713822e+02
2023;53;5;Ensino Médio;1;Até 14 Horas;691,513898099261;1,20971617176965e+02
2023;11;6;Ensino Superior;1;Até 14 Horas;9948,859834719236;6,14671250251314e+03
2023;12;6;Ensino Superior;1;Até 14 Horas;600,000000000000;0,00000000000000e+00
2023;13;6;Ensino Superior;1;Até 14 Horas;467,004646091063;1,43625537887887e+02
2023;14;6;Ensino Superior;1;Até 14 Horas;500,000000000000;2,58015371926460e-14
2023;15;6;Ensino Superior;1;Até 14 Horas;797,274343801122;2,12345193658694e+02
2023;16;6;Ensino Superior;1;Até 14 Horas;500,000000000000;5,71283500639511e-14
2023;17;6;Ensino Superior;1;Até 14 Horas;1479,977024232470;5,95103471077773e+02
2023;21;6;Ensino Superior;1;Até 14 Horas;720,307973085532;4,09281526389699e+02
2023;22;6;Ensino Superior;1;Até 14 Horas;301,413739408129;1,01583512427077e+02
2023;23;6;Ensino Superior;1;Até 14 Horas;666,083190748342;2,29837406339600e+02
2023;24;6;Ensino Superior;1;Até 14 Horas;932,960815703868;7,83511169513434e+02
2023;25;6;Ensino Superior;1;Até 14 Horas;755,732077768606;1,63309426152614e+02
2023;26;6;Ensino Superior;1;Até 14 Horas;483,600852691255;1,26701645117304e+02
2023;27;6;Ensino Superior;1;Até 14 Horas;536,296870431533;9,48822402143295e+01
2023;28;6;Ensino Superior;1;Até 14 Horas;486,045131333242;1,09094833696662e+02
2023;29;6;Ensino Superior;1;Até 14 Horas;1154,191010413469;2,33946199524598e+02
2023;31;6;Ensino Superior;1;Até 14 Horas;932,399300235752;1,77772715837975e+02
2023;32;6;Ensino Superior;1;Até 14 Horas;6003,406603754979;5,57716383105680e+03
2023;33;6;Ensino Superior;1;Até 14 Horas;1209,460464019721;1,95450223443281e+02
2023;35;6;Ensino Superior;1;Até 14 Horas;763,238840645724;1,57578764032713e+02
2023;41;6;Ensino Superior;1;Até 14 Horas;2158,950464652361;8,41521562578384e+02
2023;42;6;Ensino Superior;1;Até 14 Horas;1599,373302258614;3,67644190068162e+02
2023;43;6;Ensino Superior;1;Até 14 Horas;2068,873533805840;6,63873263619126e+02
2023;50;6;Ensino Superior;1;Até 14 Horas;765,956755798258;3,76128853700856e+02
2023;51;6;Ensino Superior;1;Até 14 Horas;961,407500271977;4,72301827924227e+02
2023;52;6;Ensino Superior;1;Até 14 Horas;789,808742904093;2,60799416979661e+02
2023;53;6;Ensino Superior;1;Até 14 Horas;1088,824447296243;5,30226168803520e+02
2023;11;7;Ensino Superior;1;Até 14 Horas;2590,661971422468;3,96283570819792e+02
2023;12;7;Ensino Superior;1;Até 14 Horas;946,881564227888;7,37844352581971e+02
2023;13;7;Ensino Superior;1;Até 14 Horas;746,257361653376;1,58516706042116e+02
2023;14;7;Ensino Superior;1;Até 14 Horas;2868,761651195087;1,59785879733050e+03
2023;15;7;Ensino Superior;1;Até 14 Horas;1060,465007130311;2,52962937871019e+02
2023;16;7;Ensino Superior;1;Até 14 Horas;1000,000000000000;4,62956960646324e-14
2023;17;7;Ensino Superior;1;Até 14 Horas;3823,971595720623;1,90412026618201e+03
2023;21;7;Ensino Superior;1;Até 14 Horas;1993,644882706367;3,04171259459189e+02
2023;22;7;Ensino Superior;1;Até 14 Horas;1985,599056947640;1,35330808355998e+03
2023;23;7;Ensino Superior;1;Até 14 Horas;1421,542295911867;2,86793542063966e+02
2023;24;7;Ensino Superior;1;Até 14 Horas;2418,030668083131;9,49157032767271e+02
2023;25;7;Ensino Superior;1;Até 14 Horas;4341,430511724454;2,74987102695019e+03
2023;26;7;Ensino Superior;1;Até 14 Horas;3061,819147056139;1,47714478886798e+03
2023;27;7;Ensino Superior;1;Até 14 Horas;1161,619559978227;1,81061220709391e+02
2023;28;7;Ensino Superior;1;Até 14 Horas;2263,436940104536;9,02042901785281e+02
2023;29;7;Ensino Superior;1;Até 14 Horas;1680,198600421030;3,90281069605297e+02
2023;31;7;Ensino Superior;1;Até 14 Horas;2157,772194023040;3,09092597589687e+02
2023;32;7;Ensino Superior;1;Até 14 Horas;2594,563040795082;4,65148493000646e+02
2023;33;7;Ensino Superior;1;Até 14 Horas;3042,080485061374;2,80444012746802e+02
2023;35;7;Ensino Superior;1;Até 14 Horas;2438,564900638297;3,79260581482340e+02
2023;41;7;Ensino Superior;1;Até 14 Horas;3765,833494156843;1,58293302239684e+03
2023;42;7;Ensino Superior;1;Até 14 Horas;5309,012071540012;2,07555936409168e+03
